Bagging,0.956436528371,0.943138818447,0.872231686542
Logit_Boost,0.899269149435,0.904278573131,0.796363636364
RBF_Classifier,0.843911200772,0.83370459941,0.733576642336
MLP_Classifier_2,0.905953866164,0.881398679438,0.831423895254
REP_Tree,0.893234765836,0.857619551031,0.849087893864
MLP_Classifier_10,0.906670559817,0.893014275874,0.827470686767
Bayes_Network,0.862120528407,0.883031322962,0.826161790017
Adaboost,0.850250842779,0.855279355319,0.661052631579
Random_Forest,0.974623735832,0.970119649447,0.891525423729
FLDA,0.883966412727,0.848362644329,0.805507745267
