Bagging,0.973471855761,0.948949581184,0.891525423729
Logit_Boost,0.938916007036,0.800359061671,0.8
RBF_Classifier,0.940998240985,0.885556992602,0.783542039356
MLP_Classifier_2,0.956668865435,0.859047824958,0.870307167235
REP_Tree,0.95355760774,0.896677024069,0.881072026801
MLP_Classifier_10,0.978513632366,0.945317836041,0.91122278057
Bayes_Network,0.838425681618,0.788123403436,0.748366013072
Adaboost,0.914166666667,0.823511980533,0.706927175844
Random_Forest,0.986547933157,0.971212330033,0.938983050847
FLDA,0.972478012313,0.882012428984,0.885298869144
