Bagging,0.959938063063,0.971105141295,0.897526501767
Logit_Boost,0.945777027027,0.957625680122,0.860215053763
RBF_Classifier,0.925253378378,0.943329740055,0.830882352941
MLP_Classifier_2,0.906756756757,0.927369700691,0.844594594595
REP_Tree,0.840061936937,0.801143429763,0.848484848485
MLP_Classifier_10,0.940033783784,0.961022743176,0.877697841727
Bayes_Network,0.804954954955,0.872737335057,0.761194029851
Adaboost,0.952505630631,0.962203045655,0.888888888889
Random_Forest,0.96295045045,0.975431230418,0.905797101449
FLDA,0.896002252252,0.925762025014,0.817204301075
