Bagging,0.9827832397,0.968932504501,0.913793103448
Logit_Boost,0.95235252809,0.888881965567,0.80487804878
RBF_Classifier,0.96877340824,0.929357578068,0.874458874459
MLP_Classifier_2,0.949297752809,0.873280705975,0.873949579832
REP_Tree,0.939126872659,0.860711465166,0.866666666667
MLP_Classifier_10,0.989583333333,0.961496621785,0.925619834711
Bayes_Network,0.820716292135,0.730208431179,0.689393939394
Adaboost,0.947729400749,0.855698089414,0.711711711712
Random_Forest,0.988810861423,0.984287958121,0.954356846473
FLDA,0.928991104869,0.749195635197,0.817120622568
