Bagging,0.94741486711,0.857740302702,0.825688073394
Logit_Boost,0.945870535714,0.853197556904,0.796460176991
RBF_Classifier,0.963065822259,0.920170883129,0.832535885167
MLP_Classifier_2,0.955188434385,0.89643301248,0.846846846847
REP_Tree,0.935488475914,0.834557900493,0.790243902439
MLP_Classifier_10,0.953955564784,0.914488209126,0.840182648402
Bayes_Network,0.797536856312,0.732163732636,0.691244239631
Adaboost,0.933905211794,0.855052272871,0.752380952381
Random_Forest,0.959782495847,0.920619300371,0.834862385321
FLDA,0.950996677741,0.864658610882,0.827272727273
