Bagging,0.991364771684,0.988106294942,0.955882352941
Logit_Boost,0.993061930278,0.985293217104,0.912408759124
RBF_Classifier,0.989347394488,0.983799281888,0.948529411765
MLP_Classifier_2,0.993958542365,0.98980645765,0.95652173913
REP_Tree,0.974414533655,0.850471621605,0.956204379562
MLP_Classifier_10,0.997075336763,0.993747517606,0.959706959707
Bayes_Network,0.925954785133,0.895173932644,0.873720136519
Adaboost,0.990756356339,0.979889882591,0.920289855072
Random_Forest,0.993093952138,0.990637879065,0.963768115942
FLDA,0.984074461499,0.986182656243,0.952029520295
