Bagging,0.970724637681,0.963103602526,0.904615384615
Logit_Boost,0.947483530962,0.943152239495,0.857142857143
RBF_Classifier,0.930856389987,0.882468156789,0.864197530864
MLP_Classifier_2,0.901093544137,0.851790942399,0.850299401198
REP_Tree,0.91744400527,0.840563172954,0.882882882883
MLP_Classifier_10,0.959446640316,0.932505858341,0.897196261682
Bayes_Network,0.91581027668,0.913255353677,0.863221884498
Adaboost,0.920671936759,0.916227859278,0.797342192691
Random_Forest,0.985928853755,0.982743458038,0.936555891239
FLDA,0.885428194993,0.812695376413,0.758208955224
